ticker,close,daily_return_pct,vol_annual_pct,max_drawdown_pct
^FCHI,8243.4697265625,0.11598126746568127,10.20589423204916,-3.737563811971345
^GDAXI,25127.4609375,0.020703439593106054,12.436454993641094,-5.314352482897766
^GSPC,6921.4599609375,0.00765482590914246,11.732350413799859,-5.110085404168485
